recipes_id,title,cook_time_minutes,ingredients,instructions,photo_url,prep_time_minutes,total_time_minutes,rating_stars,review_count
514,Bread Machine Bagels,30,"['1 cup warm water (110 degrees F/45 degrees C)', '1 1/2 teaspoons salt', '2 tablespoons white sugar', '3 cups bread flour', '2 1/4 teaspoons active dry yeast', '3 quarts boiling water', '3 tablespoons white sugar', '1 tablespoon cornmeal', '1 egg white', '3 tablespoons poppy seeds']","['Place water, salt, sugar, flour and yeast in the bread machine pan in the order recommended by the manufacturer. Select Dough setting.', 'When cycle is complete, let dough rest on a lightly floured surface. Meanwhile, in a large pot bring 3 quarts of water to a boil. Stir in 3 tablespoons of sugar.', 'Cut dough into 9 equal pieces, and roll each piece into a small ball. Flatten balls. Poke a hole in the middle of each with your thumb. Twirl the dough on your finger or thumb to enlarge the hole, and to even out the dough around the hole. Cover bagels with a clean cloth, and let rest for 10 minutes.', 'Sprinkle an ungreased baking sheet with cornmeal. Carefully transfer bagels to boiling water. Boil for 1 minute, turning half way through. Drain briefly on clean towel. Arrange boiled bagels on baking sheet. Glaze tops with egg white, and sprinkle with your choice of toppings.', 'Bake in a preheated 375 degree F (190 degrees C) oven for 20 to 25 minutes, until well browned.']",http://images.media-allrecipes.com/userphotos/250x250/68073.jpg,205,235,4.71,677
515,Beignets,30,"['2 1/4 teaspoons active dry yeast', '1 1/2 cups warm water (110 degrees F/45 degrees C)', '1/2 cup white sugar', '1 teaspoon salt', '2 eggs', '1 cup evaporated milk', '7 cups all-purpose flour', '1/4 cup shortening', '1 quart vegetable oil for frying', ""1/4 cup confectioners' sugar""]","['In a large bowl, dissolve yeast in warm water. Add sugar, salt, eggs, evaporated milk, and blend well. Mix in 4 cups of the flour and beat until smooth. Add the shortening, and then the remaining 3 cups of flour. Cover and chill for up to 24 hours.', 'Roll out dough 1/8 inch thick. Cut into 2 1/2 inch squares. Fry in 360 degree F (180 degrees C) hot oil. If beignets do not pop up, oil is not hot enough. Drain onto paper towels.', ""Shake confectioners' sugar on hot beignets. Serve warm.""]",http://images.media-allrecipes.com/userphotos/250x250/794635.jpg,30,180,4.71,190
516,Sourdough Pancakes,0,"['3/4 cup sourdough starter', '1 egg, beaten', '2 tablespoons water', '2 teaspoons vegetable oil', '1/3 cup nonfat dry milk powder', '3/4 teaspoon salt', '1 teaspoon baking soda', '1 1/2 tablespoons white sugar']","['In a large bowl, combine the sourdough starter, egg, water, and oil.', 'In a separate bowl, combine the nonfat dry milk, salt, baking soda, and sugar. Stir to blend dry ingredients. Add to sourdough starter and mix until batter is smooth.', 'Bake on a greased 350 degree F(175 degree C) griddle until golden brown on the bottom. Flip and bake on opposite side.']",http://images.media-allrecipes.com/userphotos/560x315/61997.jpg,0,0,4.1,64
517,Jelly Doughnuts,30,"['1 cup warm milk (110 degrees F/45 degrees C)', '1/3 cup water', '1 egg, beaten', '3 tablespoons margarine, melted', '3/4 cup white sugar', '4 1/2 cups bread flour', '1 teaspoon salt', '1 1/2 teaspoons ground nutmeg', '1 tablespoon active dry yeast', '3/4 cup any flavor fruit jam', '2 quarts vegetable oil for frying']","[""In a bread machine pan add the milk, water, beaten egg, melted butter, sugar, bread flour, salt, nutmeg, and yeast in the order recommended by the manufacturer. Set machine to the sweet dough cycle (see Editor's Note for using your stand mixer)."", 'Once the dough cycle is completed, turn the dough out onto a floured board and let it rest for 10 minutes.', 'Roll the dough out to a 1/4-inch thickness. With a floured cookie cutter, cut into 2 1/2-inch rounds.', 'Place 1/2 teaspoon jam or jelly in center of half of the rounds. Moisten edges with cold water; top with the remaining rounds, pinching edges together firmly. Place the sealed doughnuts on an greased baking sheet. Cover and let rise until doubled in a warm place, about 45 minutes.', 'Heat oil in deep fryer to 375 degrees F (175 degrees C). Fry one layer of doughnuts at a time. Turn doughnuts as they rise to the surface until golden brown, about 2 to 3 minutes. Remove from oil, being careful not to poke doughnuts. Drain onto paper towels and toss with sugar, if desired.']",http://images.media-allrecipes.com/userphotos/560x315/187302.jpg,20,155,4.28,30
518,Old-Fashioned Sally Lunn Muffins,0,"['2 cups all-purpose flour', '3 teaspoons baking powder', '1/2 teaspoon salt', '1/4 cup shortening', '1/4 cup white sugar', '1 egg, beaten', '1 cup milk']","['In a medium bowl mix together the flour, baking powder, and salt.', 'In a separate bowl cream together the shortening and sugar. Stir in beaten egg, and milk.', 'Add flour mixture alternately with liquid mixture.', 'Fill greased muffin tins two-thirds of the way full. Bake in a preheated 375 degree F(190 degrees C) oven for 30 minutes.']",http://images.media-allrecipes.com/userphotos/250x250/3598.jpg,0,0,3.71,7
519,Norwegian Flat Bread,0,"['1 1/3 cups whole wheat flour', '1 1/3 cups all-purpose flour', '1/4 cup vegetable oil', '1 teaspoon baking soda', '1/2 teaspoon salt', '3/4 cup buttermilk, room temperature']","['In a large bowl combine the whole wheat flour, all-purpose flour, oil, baking soda, and salt. Add enough buttermilk to make a stiff dough.', 'Knead dough for 30 seconds on a well-floured surface.', 'Cover dough to prevent drying. Roll 1/4 cup handfuls of dough into balls and pat into a flat circle. Using a rolling pin, flatten dough into 10 inch circles. Place onto ungreased cookie sheet. Score pieces into pie shapes by running a knife along but not through dough. Repeat process with remaining dough.', 'Bake in a preheated 350 degree F (175 degrees C) oven for 8 to 10 minutes. Cool on wire rack briefly before breaking along scored lines.']",http://images.media-allrecipes.com/userphotos/250x250/420762.jpg,0,0,4.22,20
520,Easy Biscuit Mixture,0,"['10 cups all-purpose flour', '1/2 cup baking powder', '1/4 cup white sugar', '2 teaspoons salt', '2 cups shortening']","['In a large bowl mix together the flour, baking powder, sugar, and salt. Cut in shortening until mixture resembles coarse crumbs.', 'Store in an airtight container for up to 6 weeks.']",http://images.media-allrecipes.com/userphotos/250x250/165561.jpg,0,0,4.62,253
521,Gluten-Free White Bread for Bread Machines,0,"['3 eggs', '1 tablespoon cider vinegar', '1/4 cup olive oil', '1/4 cup honey', '1 1/2 cups buttermilk, at room temperature', '1 teaspoon salt', '1 tablespoon xanthan gum', '1/3 cup cornstarch', '1/2 cup potato starch', '1/2 cup soy flour', '2 cups white rice flour', '1 tablespoon active dry yeast']","['Place ingredients in the pan of the bread machine in the order recommended by the manufacturer.', 'Select the sweet dough cycle. Five minutes into the cycle, check the consistency of the dough. Add additional rice flour or liquid if necessary.', 'When bread is finished, let cool for 10 to 15 minutes before removing from pan.']",http://images.media-allrecipes.com/userphotos/560x315/49746.jpg,0,0,4.5,161
522,Chocolate Apple Bread,0,"['2 tablespoons white sugar', '1/4 teaspoon ground cinnamon', '1/4 cup finely chopped walnuts', '2 cups all-purpose flour', '1/2 teaspoon salt', '1/2 teaspoon baking powder', '1/2 teaspoon baking soda', '1/2 teaspoon ground cinnamon', '1/4 teaspoon ground nutmeg', '1/2 cup margarine, softened', '1 cup white sugar', '2 eggs', '1 teaspoon vanilla extract', '2 tablespoons buttermilk', '1 cup chopped apples', '1/2 cup walnuts', '1/4 cup semi-sweet chocolate chips']","['To make the topping, in a small bowl mix the sugar, cinnamon and finely chopped walnuts. Set aside.', 'In a medium bowl combine flour, salt, baking powder, baking soda, cinnamon, and nutmeg. Set aside.', 'In a separate large bowl cream butter and sugar. Add eggs and vanilla extract, and mix well. Gradually beat in flour mixture alternately with buttermilk. Stir in apples, walnuts, and semi-sweet chocolate chips. Pour into a greased 9x5x3 inch loaf pan. Sprinkle with topping.', 'Bake in a preheated 350 degree F (175 degree C) oven for 50 to 60 minutes. Cool for 15 minutes. Remove from pan. Cool on a wire rack.']",http://images.media-allrecipes.com/userphotos/560x315/22454.jpg,0,0,4.31,58
523,Coconut Muffins,0,"['2 eggs, separated', '2 tablespoons margarine, softened', '2 tablespoons honey', '1/4 teaspoon almond extract', '1/3 cup boiling water', '3/4 cup unsweetened flaked coconut', '3/4 cup all-purpose flour']","['In a large bowl beat egg yolks. Add the butter, honey, almond extract, boiling water, coconut, and flour. Stir until just blended.', 'In a separate bowl, beat egg whites until stiff with an electric mixer. Fold egg whites into muffin batter. Pour batter two-thirds of the way full into greased muffin tin.', 'Bake in a preheated 350 degree F (175 degrees C) oven for 20 to 25 minutes.']",http://images.media-allrecipes.com/userphotos/560x315/1411128.jpg,0,0,1.76,16
524,Zucchini Pineapple Bread II,30,"['3 eggs, beaten', '2 cups white sugar', '1 teaspoon vanilla extract', '1 cup vegetable oil', '2 cups grated zucchini', '3 cups all-purpose flour', '1 teaspoon baking soda', '1 teaspoon baking powder', '1 teaspoon salt', '1/2 cup raisins', '1 cup chopped pecans', '1 cup crushed pineapple, drained']","['Mix together the eggs, sugar, vanilla, oil, and zucchini in a large bowl.', 'In a separate bowl mix together the flour, soda, baking powder, and salt. Add to the zucchini batter and mix well. Stir in raisins, nuts, and pineapple until just blended. Pour into 2-9x5x3 inch loaf pans.', 'Bake in a preheated 325 degree F (165 degrees C) for one hour, or until browned.']",http://images.media-allrecipes.com/userphotos/560x315/2675.jpg,60,90,4.64,80
525,Pizza Crust for Bread Machine,0,"['1 1/4 cups warm water (110 degrees F/45 degrees C)', '2 cups all-purpose flour', '1 cup semolina flour', '1/2 teaspoon white sugar', '1 teaspoon salt', '2 teaspoons olive oil', '2 teaspoons active dry yeast']","['Place all ingredients in the bread machine pan in the order suggested by the manufacturer. Select dough cycle.', 'Remove after rise cycle and use with your favorite pizza recipe.']",http://images.media-allrecipes.com/userphotos/250x250/276203.jpg,0,0,4.69,97
526,Spinach Bread,0,"['1 cup water', '1 tablespoon vegetable oil', '1/2 cup frozen chopped spinach, thawed and drained', '3 cups all-purpose flour', '1/2 cup shredded Cheddar cheese', '1 teaspoon salt', '1 tablespoon white sugar', '1/2 teaspoon ground black pepper', '2 1/2 teaspoons active dry yeast']",['Place all ingredients in bread machine pan in the order recommended by the manufacturer. Select white bread cycle.'],http://images.media-allrecipes.com/userphotos/250x250/161577.jpg,0,0,4.16,48
527,Jo Jo's Favorite Banana Muffins,0,"['2 cups all-purpose flour', '1 cup white sugar', '1 cup mashed ripe banana', '1/2 cup margarine', '2 eggs', '6 tablespoons milk', '2 1/2 teaspoons baking powder', '1/2 teaspoon baking soda', '1 teaspoon ground cinnamon', '1/2 teaspoon salt']","['In a medium bowl mix flour, baking powder, baking soda, salt, and cinnamon and set aside.', 'In a separate bowl cream margarine and sugar, add eggs and mix until smooth. Stir in milk and mashed banana and mix well.', 'Fold in flour mixture into the liquid ingredients until combined.', 'Fill greased muffin tins two-thirds of the way full.', 'Bake in a preheated 350 degree F (175 degrees C) oven for 25 to 30 minutes.']",http://images.media-allrecipes.com/userphotos/250x250/15797.jpg,0,0,4.64,316
528,Real Southern Cornbread,10,"['2 cups cornmeal', '2 cups all-purpose flour', '1/2 teaspoon salt', '2 tablespoons baking powder', '2 eggs', '1 cup margarine, melted', '4 cups buttermilk', '1/4 cup corn oil']","['In a large bowl mix together the corn meal, flour, salt, and baking powder.', 'In a separate bowl mix together the eggs, butter, and buttermilk. Add to the dry ingredients and stir until well blended.', 'Heat a dry 12 inch cast iron skillet over high heat for 2 minutes. Add corn oil to skillet, swirl oil around to coat bottom and sides. Leave remaining oil in pan. Return to high heat for 1 minute.', 'Pour the cornbread batter into the skillet and cook on high heat until bubbles start to form in the center. Remove from stove.', 'Bake in a preheated 400 degree F (200 degree C) oven for 40 to 50 minutes, or until a knife inserted into the center comes out clean. Serve warm.']",http://images.media-allrecipes.com/userphotos/560x315/4486434.jpg,50,60,3.96,119
529,Herb Biscuits,10,"['1 (12 ounce) package refrigerated buttermilk biscuit dough', '1/2 cup melted butter', '1 1/2 teaspoons dried parsley', '1 1/2 teaspoons dried dill weed', '1/4 teaspoon dried minced onion']","['In a medium bowl, blend melted butter with the dried parsley, dill weed, and onion flakes.', 'Cut buttermilk biscuits into quarters. Roll each biscuit quarter in herb butter. Place in 8 inch cake pan, with pieces touching. Pour remaining butter over biscuits.', 'Bake in a 425 degree F (220 degrees C) oven for 12 minutes. Serve warm.']",http://images.media-allrecipes.com/userphotos/560x315/451520.jpg,12,22,4.43,99
530,Cheese Biscuits II,10,"['2 cups all-purpose flour', '2 teaspoons white sugar', '4 teaspoons baking powder', '1/2 teaspoon salt', '1/2 teaspoon cream of tartar', '1/2 cup shortening', '2/3 cup shredded Cheddar cheese', '1/4 cup chopped green bell pepper', '2 tablespoons chopped pimento peppers', '2/3 cup milk']","['Preheat oven to 425 degrees F (220 degrees C).', 'In a large mixing bowl, combine the flour, sugar, baking powder, salt, and cream of tartar. Cut in the shortening with a pastry blender. Add the grated cheese, green bell pepper, and pimento; mix with a fork. Stir in milk and mix well.', 'Turn the dough out onto a floured surface and knead 5 times. Roll out to a rectangular shape and cut into squares using a knife or pizza cutter. Place onto an ungreased baking sheet.', 'Bake for 15 minutes, or until browned.']",http://images.media-allrecipes.com/userphotos/250x250/547644.jpg,15,25,4.38,20
531,Zucchini Bread V,0,"['2 cups white sugar', '1 cup vegetable oil', '3 eggs', '1 teaspoon vanilla extract', '2 cups grated zucchini', '3 cups all-purpose flour', '1 teaspoon baking soda', '1/4 teaspoon baking powder', '1/2 teaspoon salt', '1 teaspoon ground ginger', '1/2 teaspoon ground cloves', '1 cup chopped walnuts (optional)', '1/2 cup raisins']","['In a large bowl combine sugar, oil, eggs, and vanilla. Add grated zucchini.', 'In a separate bowl sift together the flour, baking soda, baking powder, salt, ground ginger, and ground cloves.', 'Blend dry ingredients into zucchini mixture. Pour into two 8x5 loaf pans coated with cooking spray.', 'Bake in a 325 degree F (165 degrees C) oven for one hour. Cool for 10 minutes and remove from pans. Cool on a wire rack.']",http://images.media-allrecipes.com/userphotos/560x315/3027274.jpg,0,0,4.54,48
